クリス・アーノルド,クリス・アーノルド,アーノルド
ダネル・コールズ,ダネル・コールズ,コールズ
古賀豪紀,コガ ヒデトシ,コガ
古賀英彦,コガ ヒデヒコ,コガ
古賀正明,コガ マサアキ,コガ
古賀道人,コガ ミチヒト,コガ
古賀優大,コガ ユウダイ,コガ
小金丸満,コガネマル ミツル,コガネマル
フランク・コギンス,フランク・コギンス,コギンス
国場翼,コクバ ツバサ,コクバ
小窪哲也,コクボ テツヤ,コクボ
小久保浩樹,コクボ ヒロキ,コクボ
小久保裕紀,コクボ ヒロキ,コクボ
木暮英路,コグレ エイジ,コグレ
木暮力三,コグレ リキゾウ,コグレ
小斉祐輔,コサイ ユウスケ,コサイ
小阪三郎,コサカ サブロウ,コサカ
小坂敏彦,コサカ トシヒコ,コサカ
小坂誠,コサカ マコト,コサカ
小坂佳隆,コサカ ヨシタカ,コサカ
小沢怜史,コザワ レイジ,コザワ
小島二男,コジマ オトオ,コジマ
小島勝治,コジマ カツジ,コジマ
小島圭市,コジマ ケイイチ,コジマ
小島茂男,コジマ シゲオ,コジマ
小島脩平,コジマ シュウヘイ,コジマ
小島心二郎,コジマ シンジロウ,コジマ
ダイ（小島大作）,ダイ,コジマ
小嶋達也,コジマ タツヤ,コジマ
小島禎二,コジマ テイジ,コジマ
小島利男,コジマ トシオ,コジマ
小島弘務,コジマ ヒロム,コジマ
小嶋正宣,コジマ マサノブ,コジマ
小島昌也,コジマ マサヤ,コジマ
小島善博,コジマ ヨシヒロ,コジマ
五島裕二,ゴシマ ユウジ,ゴシマ
小島善博,コジマ ヨシヒロ,ゴシマ
小杉陽太,コスギ ヨウタ,コスギ
ベン・コズロースキー,ベン・コズロースキー,コズロースキー
リッチ・ゴセージ,リッチ・ゴセージ,ゴセージ
小関翔太,コセキ ショウタ,コセキ
後関昌彦,ゴセキ マサヒコ,ゴセキ
小園海斗,コゾノ カイト,コゾノ
小谷正勝,コタニ タダカツ,コタニ
小谷信雄,コタニ ノブオ,コタニ
小玉明利,コダマ アキトシ,コダマ
児玉幸雄,コダマ サチオ,コダマ
児玉弘義,コダマ ヒロヨシ,コダマ
児玉泰,コダマ ヤスシ,コダマ
児玉禎彦,コダマ ヨシヒコ,コダマ
児玉好弘,コダマ ヨシヒロ,コダマ
児玉利一,コダマ リイチ,コダマ
児玉龍也,コダマ リュウヤ,コダマ
児玉泰（空谷泰）,コダマ ヤスシ,コダマ（ソラタニ）
小塚弘司,コヅカ ヒロシ,コヅカ
スティーブ・コックス,スティーブ・コックス,コックス
小辻英雄,コツジ ヒデオ,コツジ
小鶴誠（飯塚誠）,コヅル マコト,コヅル（イイヅカ）
藤本昌治（小寺昌治）,コデラ マサハル,コデラ（フジモト）
後藤明美,ゴトウ アケミ,ゴトウ
後藤修,ゴトウ オサム,ゴトウ
後藤和昭,ゴトウ カズアキ,ゴトウ
後藤清,ゴトウ キヨシ,ゴトウ
後藤孝志（後藤孝次）,ゴトウ コウジ,ゴトウ
後藤順治郎,ゴトウ ジュンジロウ,ゴトウ
駿太（後藤駿太）,シュンタ,ゴトウ
後藤伸也,ゴトウ シンヤ,ゴトウ
後藤武敏（後藤武敏 G.・後藤 G 武敏・G.後藤武敏）,ゴトウ タケトシ,ゴトウ
後藤武晴,ゴトウ タケハル,ゴトウ
後藤正,ゴトウ タダシ,ゴトウ
後藤忠弘,ゴトウ タダヒロ,ゴトウ
後藤次男,ゴトウ ツグオ,ゴトウ
後藤利幸,ゴトウ トシユキ,ゴトウ
後藤祝秀,ゴトウ ノリヒデ,ゴトウ
後藤宏之,ゴトウ ヒロユキ,ゴトウ
五島道信,ゴトウ ミチノブ,ゴトウ
後藤光貴,ゴトウ ミツタカ,ゴトウ
後藤光尊,ゴトウ ミツタカ,ゴトウ
後藤雄一,ゴトウ ユウイチ,ゴトウ
ヘンリー・コトー,ヘンリー・コトー,コトー
小西秀朗,コニシ ヒデロウ,コニシ
小西正夫,コニシ マサオ,コニシ
木場巌,コバ イワオ,コバ
古葉竹識（古葉毅）,コバ タケシ,コバ
小林章良,コバアシ アキヨシ,コバアシ
小橋優,コハシ マサル,コハシ
小橋正佳,コバシ タダヨシ,コバシ
小畑正治,コバタ マサハル,コバタ
小浜裕一,コハマ ユウイチ,コハマ
小早川幸二,コバヤカワ コウジ,コバヤカワ
小早川毅彦,コバヤカワ タケヒコ,コバヤカワ
小林昭則,コバヤシ アキノリ,コバヤシ
小林章良,コバヤシ アキヨシ,コバヤシ
小林敦,コバヤシ アツシ,コバヤシ
小林敦司,コバヤシ アツシ,コバヤシ
小林敦美,コバヤシ アツミ,コバヤシ
小林英一,コバヤシ エイイチ,コバヤシ
小林和公,コバヤシ カズヒロ,コバヤシ
小林勝巳,コバヤシ カツミ,コバヤシ
小林幹英,コバヤシ カンエイ,コバヤシ
小林国男,コバヤシ クニオ,コバヤシ
小林賢司,コバヤシ ケンジ,コバヤシ
小林浩二,コバヤシ コウジ,コバヤシ
小林公太,コバヤシ コウタ,コバヤシ
小林悟楼,コバヤシ ゴロウ,コバヤシ
小林聡,コバヤシ サトシ,コバヤシ
小林茂生,コバヤシ シゲオ,コバヤシ
小林茂太,コバヤシ シゲタ,コバヤシ
小林繁,コバヤシ シゲル,コバヤシ
小林晋哉,コバヤシ シンヤ,コバヤシ
小林誠司,コバヤシ セイジ,コバヤシ
小林誠二,コバヤシ セイジ,コバヤシ
小林善一郎,コバヤシ ゼンイチロウ,コバヤシ
小林宣介,コバヤシ センスケ,コバヤシ
小林大誠,コバヤシ ダイセイ,コバヤシ
小林高也,コバヤシ タカヤ,コバヤシ
小林経旺（小林常夫 小林恒夫）,コバヤシ ツネオ,コバヤシ
小林利蔵,コバヤシ トシゾウ,コバヤシ
小林憲幸,コバヤシ ノリユキ,コバヤシ
小林英幸,コバヤシ ヒデユキ,コバヤシ
小林兵太郎,コバヤシ ヒョウタロウ,コバヤシ
小林寛,コバヤシ ヒロシ,コバヤシ
小林宏,コバヤシ ヒロシ,コバヤシ
小林宏之（小林宏）,コバヤシ ヒロユキ,コバヤシ
小林太志,コバヤシ フトシ,コバヤシ
小林誠,コバヤシ マコト,コバヤシ
小林正人,コバヤシ マサト,コバヤシ
小林正人（小林正）,コバヤシ マサト,コバヤシ
小林雅英,コバヤシ マサヒデ,コバヤシ
小林正之,コバヤシ マサユキ,コバヤシ
小林勇二,コバヤシ ユウジ,コバヤシ
小林吉雄,コバヤシ ヨシオ,コバヤシ
亮寛（小林亮寛）,リョウカン,コバヤシ
小林慶祐,コバヤシ ケイスケ,コバヤシ
小原沢重頼,コハラザワ シゲヨリ,コハラザワ
小桧山雅仁,コヒヤマ マサヒト,コヒヤマ
小淵泰輔,コブチ タイスケ,コブチ
駒井鉄雄,コマイ テツオ,コマイ
駒居鉄平,コマイ テッペイ,コマイ
小前博文,コマエ ヒロフミ,コマエ
小牧雄一,コマキ ユウイチ,コマキ
駒崎幸一,コマザキ ユキイチ,コマザキ
小俣秀夫,コマタ ヒデオ,コマタ
駒田桂二,コマダ ケイジ,コマダ
駒田徳広,コマダ ノリヒロ,コマダ
小松健二,コマツ ケンジ,コマツ
小松聖,コマツ サトシ,コマツ
小松剛,コマツ タケシ,コマツ
小松辰雄,コマツ タツオ,コマツ
小松輝清,コマツ テルキヨ,コマツ
小松時男,コマツ トキオ,コマツ
小松俊広,コマツ トシヒロ,コマツ
駒月仁人,コマヅキ ヒトト,コマヅキ
小松崎善久,コマツザキ ヨシヒサ,コマツザキ
小松原博喜,コマツバラ ヒロキ,コマツバラ
五味芳夫,ゴミ ヨシオ,ゴミ
小宮山悟,コミヤマ サトル,コミヤマ
小宮山慎二,コミヤマ シンジ,コミヤマ
小武方信一,コムカタ シンイチ,コムカタ
古村徹,コムラ トオル,コムラ
小室光男,コムロ ミツオ,コムロ
アレクシス・ゴメス,アレクシス・ゴメス,ゴメス
アンダーソン・ゴメス,アンダーソン・ゴメス,ゴメス
マウロ・ゴメス,マウロ・ゴメス,ゴメス
レオ・ゴメス,レオ・ゴメス,ゴメス
小森孝憲,コモリ タカノリ,コモリ
小森哲也,コモリ テツヤ,コモリ
小森光生,コモリ ミツオ,コモリ
呉屋開斗,ゴヤ カイト,ゴヤ
小谷野栄一,コヤノ エイイチ,コヤノ
小山昭晴（小山昭治,小山昭吉）,コヤマ アキハル
小山伸一郎,コヤマ シンイチロウ,コヤマ
小山恒三,コヤマ ツネゾウ,コヤマ
小山正明,コヤマ マサアキ,コヤマ
小山昌男,コヤマ マサオ,コヤマ
小山雄輝,コヤマ ユウキ,コヤマ
児山祐斗,コヤマ ユウト,コヤマ
小山良男,コヤマ ヨシオ,コヤマ
小山翔平,コヤマ ショウヘイ,コヤマ
オスカー・コラス,オスカー・コラス,コラス
ジョシュ・コラレス,ジョシュ・コラレス,コラレス
レミー・コルデロ,レミー・コルデロ,コルデロ
是久幸彦,コレヒサ ユキヒコ,コレヒサ
ジョン・コロンカ,ジョン・コロンカ,コロンカ
金博昭,コン ヒロアキ,コン
金剛弘樹,コンゴウ ヒロキ,コンゴウ
エドガー・ゴンザレス,エドガー・ゴンザレス,ゴンザレス
エンリケ・ゴンザレス,エンリケ・ゴンザレス,ゴンザレス
GG（ジェレミー・ゴンザレス）,ジージー,ゴンザレス
ダン・ゴンザレス,ダン・ゴンザレス,ゴンザレス
ディッキー・ゴンザレス,ディッキー・ゴンザレス,ゴンザレス
デニー・ゴンザレス,デニー・ゴンザレス,ゴンザレス
トニー・ゴンザレス,トニー・ゴンザレス,ゴンザレス
ポール・ゴンザレス,ポール・ゴンザレス,ゴンザレス
ルイス・ゴンザレス(投手),ルイス・ゴンザレス,ゴンザレス
ルイス・ゴンザレス(内野手),ルイス・ゴンザレス,ゴンザレス
紺田敏正,コンタ トシマサ,コンタ
紺田周三,コンダ シュウゾウ,コンダ
近藤昭仁,コンドウ アキヒト,コンドウ
近藤章仁,コンドウ アキヒト,コンドウ
近藤一樹,コンドウ カズキ,コンドウ
近藤和彦,コンドウ カズヒコ,コンドウ
近藤金吾,コンドウ キンゴ,コンドウ
近藤健介,コンドウ ケンスケ,コンドウ
近藤貞雄,コンドウ サダオ,コンドウ
近藤重雄,コンドウ シゲオ,コンドウ
近藤真市,コンドウ シンイチ,コンドウ
近藤大亮,コンドウ タイスケ,コンドウ
近藤隆正,コンドウ タカタダ,コンドウ
近藤禎三,コンドウ テイゾウ,コンドウ
近藤晴彦,コンドウ ハルヒコ,コンドウ
近藤久,コンドウ ヒサシ,コンドウ
近藤弘基,コンドウ ヒロキ,コンドウ
近藤正雄,コンドウ マサオ,コンドウ
近藤瑞郎,コンドウ ミズオ,コンドウ
近藤三明,コンドウ ミツアキ,コンドウ
近藤満,コンドウ ミツル,コンドウ
近藤光郎,コンドウ ミツロウ,コンドウ
近藤芳久,コンドウ ヨシヒサ,コンドウ
近藤弘樹,コンドウ ヒロキ,コンドウ
権藤博,ゴンドウ ヒロシ,ゴンドウ
権藤正利,ゴンドウ マサトシ,ゴンドウ
今野隆裕,コンノ タカヒロ,コンノ
今野龍太,コンノ リュウタ,コンノ
ブルックス・コンラッド,ブルックス・コンラッド,コンラッド
スコット・デビッド・サービス,スコット・デビッド・サービス,サービス
歳内宏明,サイウチ ヒロアキ,サイウチ
西園寺昭夫,サイオンジ アキオ,サイオンジ
雑賀幸男,サイガ ユキオ,サイガ
才木浩人,サイキ ヒロト,サイキ
才所俊郎,サイショ トシロウ,サイショ
財前貴男,ザイゼン タカオ,ザイゼン
才田修,サイダ オサム,サイダ
斎田忠利,サイダ タダトシ,サイダ
斎田斉,サイダ ヒトシ,サイダ
財津守,ザイツ マモル,ザイツ
斉藤明雄(斉藤明夫齊藤明雄),サイトウ アキオ,サイトウ
斉藤和巳(カズミ),サイトウ カズミ,サイトウ
斎藤克男,サイトウ カツオ,サイトウ
斎藤精宏,サイトウ キヨヒロ,サイトウ
齋藤圭祐,サイトウ ケイスケ,サイトウ
斉藤巧,サイトウ コウ,サイトウ
斎藤綱記,サイトウ コウキ,サイトウ
斉藤彰吾,サイトウ ショウゴ,サイトウ
齊藤信介,サイトウ シンスケ,サイトウ
斎藤末逸,サイトウ スエトシ,サイトウ
斎藤誠二,サイトウ セイジ,サイトウ
齋藤誠哉,サイトウ セイヤ,サイトウ
斎藤隆,サイトウ タカシ,サイトウ
斉藤宜之,サイトウ タカユキ,サイトウ
斎藤忠二,サイトウ タダジ,サイトウ
斎藤達雄,サイトウ タツオ,サイトウ
斉藤俊雄,サイトウ トシオ,サイトウ
斉藤直哉,サイトウ ナオヤ,サイトウ
斉藤肇,サイトウ ハジメ,サイトウ
斉藤秀光,サイトウ ヒデミツ,サイトウ
斎藤宏,サイトウ ヒロシ,サイトウ
斉藤浩行,サイトウ ヒロユキ,サイトウ
斎藤雅樹,サイトウ マサキ,サイトウ
斎藤正寿,サイトウ マサヒサ,サイトウ
斎藤勝博,サイトウ マサヒロ,サイトウ
斎藤正弘,サイトウ マサヒロ,サイトウ
齊藤勝,サイトウ マサル,サイトウ
斉藤学,サイトウ マナブ,サイトウ
斉藤貢（ミツグ）,サイトウ ミツグ,サイトウ
斎藤充弘,サイトウ ミツヒロ,サイトウ
斉藤満,サイトウ ミツル,サイトウ
斎藤佑樹,サイトウ ユウキ,サイトウ
齊藤悠葵,サイトウ ユウキ,サイトウ
斎藤幸夫,サイトウ ユキオ,サイトウ
斎藤喜,サイトウ ヨシ,サイトウ
斎藤芳明,サイトウ ヨシアキ,サイトウ
斎藤良雄,サイトウ ヨシオ,サイトウ
齊藤大将,サイトウ ヒロマサ,サイトウ
齊藤誠人,サイトウ マサト,サイトウ
齋藤俊介,サイトウ シュンスケ,サイトウ
齋藤友貴哉,サイトウ ユキヤ,サイトウ
西能勇夫,サイノウ イサオ,サイノウ
ランドール・サイモン,ランドール・サイモン,サイモン
佐伯和司,サエキ カズシ,サエキ
佐伯貴弘,サエキ タカヒロ,サエキ
佐伯秀喜,サエキ ヒデキ,サエキ
三枝規悦,サエグサ ノリエツ,サエグサ
五月女豊,サオトメ ユタカ,サオトメ
坂克彦,サカ カツヒコ,サカ
坂孝一,サカ コウイチ,サカ
坂英男,サカ ヒデオ,サカ
嵯峨健四郎,サガ ケンシロウ,サガ
マイク・ザガーズキー,マイク・ザガーズキー,ザガーズキー
